sola;izb0;izb1;izb2;izb3;izb4;izb5;izb6;izb7;izb8;izb9;izb10;izb11;izb12;izb13;izb14;izb15;izb16;izb17;izb18;izb19;izb20;izb21;izb22;izb23;izb24;izb25;izb26;izb27;izb28;izb29;izb30;izb31;izb32;izb33;izb34;izb35;izb36;izb37;izb38;izb39;izb40;izb41;izb42;izb43;izb44;izb45;izb46;izb47;izb48;izb49;izb50;izb51;izb52;izb53;izb54;izb55;izb56;izb57;izb58;izb59;izb60;izb61;izb62;izb63;izb64;izb65;izb66;izb67;izb68;izb69;izb70;izb71;izb72;izb73;izb74;izb75;izb76;izb77;izb78;izb79;izb80;izb81;izb82;izb83;izb84;izb85;izb86;izb87;izb88;izb89;izb90;izb91;izb92;izb93;izb94;izb95;izb96;izb97;izb98;izb99;izb100;izb101;izb102;izb103;izb104;izb105;izb106;izb107;izb108;izb109;izb110;izb111;izb112;izb113;izb114;izb115;izb116;izb117;izb118;izb119
Osnovna šola Podgorje pri Slovenj Gradcu;0;0;0;0.021505376344086023;0;0.004480286738351254;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007168458781362007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008064516129032258;0;0;0;0;0;0;0;0;0;0;0.0062724014336917565;0.010752688172043012;0;0;0;0;0;0;0;0;0.0008960573476702509;0;0.014336917562724014;0;0;0.008960573476702509;0;0;0.00985663082437276;0;0;0;0.01881720430107527;0;0;0;0;0;0;0;0;0;0;0.004480286738351254;0;0;0.007168458781362007;0;0;0;0;0.014336917562724014;0;0;0;0;0;0;0;0;0;0.0035842293906810036;0;0;0;0;0;0.004480286738351254;0;0;0;0.0062724014336917565;0.0017921146953405018;0;0;0.0062724014336917565;0;0.013440860215053764;0;0.004480286738351254;0;0.0062724014336917565;0;0;0
Osnovna šola Vuzenica;0;0;0;0.0035046728971962616;0;0;0;0;0;0;0;0;0;0.005841121495327103;0;0;0;0;0;0.005451713395638629;0;0;0;0;0;0;0;0;0;0.003894080996884735;0;0;0;0;0.005841121495327103;0;0;0;0;0;0.004672897196261682;0;0;0;0;0;0.0035046728971962616;0;0.005841121495327103;0;0;0;0;0;0;0;0;0.004672897196261682;0;0;0.008566978193146417;0;0.005451713395638629;0.004672897196261682;0;0;0;0.009345794392523364;0;0;0;0;0.011682242990654205;0;0;0;0;0.006230529595015576;0;0;0;0;0.00895638629283489;0.010124610591900311;0;0.010903426791277258;0.004283489096573208;0;0;0;0;0;0;0;0.00661993769470405;0.008566978193146417;0.005451713395638629;0;0;0;0;0.008566978193146417;0;0;0;0;0.0019470404984423676;0;0;0;0.00778816199376947;0;0.011292834890965732;0.003894080996884735;0;0;0.005841121495327103;0;0;0
Osnovna šola Koprivnica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009925558312655087;0.01240694789081886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02109181141439206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01240694789081886;0.013647642679900745;0;0;0.01240694789081886;0;0;0.00620347394540943;0.02977667493796526;0;0;0;0.0037220843672456576;0.011166253101736972;0;0;0;0;0.011166253101736972;0;0;0.016129032258064516;0;0.0037220843672456576;0.01488833746898263;0;0;0.01240694789081886;0;0;0;0;0;0.018610421836228287;0;0;0.022332506203473945;0;0;0;0;0;0;0;0;0;0.02481389578163772;0.008684863523573201;0;0;0;0.016129032258064516;0;0.018610421836228287;0;0;0;0;0;0;0
Osnovna šola Bogojina;0;0;0;0.00461133069828722;0;0;0.008563899868247694;0;0;0;0;0;0;0;0;0;0;0;0.003952569169960474;0;0;0.015810276679841896;0;0;0;0;0.007905138339920948;0;0;0;0;0;0;0;0.005928853754940711;0.011857707509881422;0;0;0;0;0.007246376811594203;0;0;0;0;0.005928853754940711;0;0;0.006587615283267457;0;0;0;0;0;0;0;0;0.010540184453227932;0;0;0.007246376811594203;0;0.005270092226613966;0.0032938076416337285;0;0;0;0.005270092226613966;0.007246376811594203;0;0;0.005270092226613966;0.006587615283267457;0;0;0;0;0.0032938076416337285;0;0;0.00922266139657444;0;0.003952569169960474;0;0;0;0;0;0;0;0;0;0;0;0;0.011198945981554678;0.00922266139657444;0.005928853754940711;0;0;0;0;0;0;0;0;0.0032938076416337285;0;0;0;0;0;0.011857707509881422;0;0;0;0.005270092226613966;0;0;0
Osnovna šola Poljane;0;0;0;0.010835913312693499;0;0;0;0.005417956656346749;0;0;0;0;0;0;0;0;0;0;0.0023219814241486067;0.0030959752321981426;0;0;0;0;0;0;0;0;0.00696594427244582;0;0;0;0;0;0.009674922600619196;0;0;0;0.00348297213622291;0;0.0023219814241486067;0;0;0;0;0.016640866873065017;0;0;0.0027089783281733747;0;0;0;0;0;0;0;0;0.00348297213622291;0;0.007352941176470588;0.005030959752321981;0;0;0.0027089783281733747;0.0046439628482972135;0;0;0.013157894736842105;0.0030959752321981426;0;0;0;0;0;0;0;0;0.005417956656346749;0;0.0027089783281733747;0.003869969040247678;0;0.005804953560371517;0;0;0;0.011609907120743035;0;0;0;0;0;0;0;0;0;0.00348297213622291;0;0;0;0;0.005804953560371517;0;0;0;0;0;0;0;0;0.00696594427244582;0;0.0046439628482972135;0;0;0;0.005804953560371517;0;0;0
Osnovna šola Vavta vas;0;0;0;0.005291005291005291;0;0.003527336860670194;0;0;0;0;0;0;0;0;0;0;0;0;0.007495590828924162;0.006613756613756613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006613756613756613;0;0;0;0;0;0;0;0.005731922398589065;0;0;0.0030864197530864196;0;0;0;0;0;0.003968253968253968;0;0;0.004409171075837742;0;0;0.012786596119929453;0;0;0;0.0048500881834215165;0.0048500881834215165;0;0;0.003968253968253968;0.009700176366843033;0;0;0;0;0.006613756613756613;0;0.002204585537918871;0.0030864197530864196;0;0.007495590828924162;0;0;0;0.004409171075837742;0;0;0;0;0;0.007495590828924162;0;0;0;0.009700176366843033;0;0;0;0;0.004409171075837742;0;0;0;0.007495590828924162;0.005291005291005291;0;0;0;0.006172839506172839;0;0.007936507936507936;0.003527336860670194;0;0;0.007495590828924162;0;0;0
Osnovna šola Antona Aškerca Velenje;0;0;0.004403004403004403;0.003885003885003885;0;0;0;0;0;0;0;0.001813001813001813;0;0.006216006216006216;0;0;0;0.002849002849002849;0;0.004403004403004403;0;0;0;0;0;0;0;0;0;0.004403004403004403;0;0;0;0;0.012173012173012173;0;0;0;0.002072002072002072;0;0.00802900802900803;0;0;0;0;0.003626003626003626;0.003108003108003108;0;0.003885003885003885;0;0;0.005439005439005439;0;0.003367003367003367;0;0;0;0.001554001554001554;0;0.004403004403004403;0.006216006216006216;0;0.003885003885003885;0.002849002849002849;0.00518000518000518;0;0;0.004403004403004403;0;0;0;0;0.002072002072002072;0;0;0;0;0.002072002072002072;0;0;0;0;0;0.002849002849002849;0;0;0.004403004403004403;0;0;0;0;0;0;0;0;0.002331002331002331;0.003885003885003885;0;0;0;0;0.00777000777000777;0.002072002072002072;0;0;0;0.003367003367003367;0;0;0;0.005698005698005698;0;0.00259000259000259;0.003108003108003108;0;0;0.003367003367003367;0;0;0
Osnovna šola Videm Podružnièna šola Leskovec;0;0;0;0.026066350710900472;0;0;0.01066350710900474;0.01066350710900474;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013033175355450236;0;0.0035545023696682463;0;0;0;0;0;0.009478672985781991;0;0;0;0;0;0.013033175355450236;0;0;0;0;0.013033175355450236;0;0.009478672985781991;0;0;0.008293838862559242;0;0;0;0;0;0.014218009478672985;0;0;0;0;0;0.008293838862559242;0;0;0.02962085308056872;0;0;0.0035545023696682463;0.0071090047393364926;0;0;0.01066350710900474;0.013033175355450236;0;0;0;0.0071090047393364926;0;0;0;0;0.01066350710900474;0;0;0.005924170616113744;0;0;0;0;0.01066350710900474;0;0;0;0;0;0;0;0;0;0;0.008293838862559242;0;0;0;0;0.01066350710900474;0;0;0;0.005924170616113744;0.004739336492890996;0;0;0;0;0;0.035545023696682464;0;0;0;0.01066350710900474;0;0;0
Osnovna šola Žužemberk;0;0;0;0.014679556032939491;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006802721088435374;0;0.0021482277121374865;0;0;0;0;0.01217329036877909;0;0;0;0;0;0;0;0;0;0.008234872896527032;0;0;0;0;0;0.0017901897601145722;0;0;0.0028643036161833156;0;0.0053705692803437165;0;0;0.002506265664160401;0;0;0.002506265664160401;0;0;0;0;0.0035803795202291443;0.013247404224847834;0;0;0.01288936627282492;0;0;0.005012531328320802;0;0;0;0.011099176512710347;0;0;0;0;0.0021482277121374865;0;0;0;0;0;0;0;0.011099176512710347;0;0;0;0;0;0.0035803795202291443;0;0;0;0;0;0;0;0.004654493376297888;0;0.006802721088435374;0;0;0;0.003938417472252059;0.0028643036161833156;0.0035803795202291443;0;0;0.005012531328320802;0.009308986752595776;0;0;0;0.004654493376297888;0;0.011815252416756176;0;0;0;0.007518796992481203;0;0;0
Osnovna šola Škofja Loka - Mesto;0;0;0;0.008638211382113821;0.0013550135501355014;0.0020325203252032522;0;0.008130081300813009;0;0;0;0.0011856368563685636;0.0008468834688346884;0;0;0;0;0;0.0006775067750677507;0.004403794037940379;0;0;0;0;0;0;0;0;0.004403794037940379;0;0;0;0;0;0.001524390243902439;0;0;0;0.0018631436314363143;0;0.003048780487804878;0;0;0;0;0;0;0;0.0028794037940379404;0.001524390243902439;0;0;0;0;0;0;0;0.0038956639566395663;0;0;0.009993224932249323;0;0;0.003556910569105691;0;0;0;0.011178861788617886;0;0;0;0.0011856368563685636;0;0;0;0;0.0013550135501355014;0;0;0;0.0013550135501355014;0;0.0022018970189701895;0.0008468834688346884;0;0;0.005589430894308943;0;0.001524390243902439;0;0;0.002540650406504065;0;0;0;0.0022018970189701895;0.001524390243902439;0;0.0010162601626016261;0;0;0.006436314363143632;0;0;0;0;0.0028794037940379404;0;0;0;0.003048780487804878;0;0.007452574525745257;0;0;0;0.003556910569105691;0;0;0.003556910569105691
Osnovna šola Šalek Velenje;0;0;0.003389830508474576;0.007457627118644068;0;0.002033898305084746;0;0;0;0;0;0;0;0.0047457627118644066;0;0;0;0;0;0.00711864406779661;0;0;0.001694915254237288;0;0.010508474576271187;0;0;0;0;0.00576271186440678;0;0;0;0;0.004406779661016949;0;0;0;0.00576271186440678;0;0.004067796610169492;0;0;0;0;0.003389830508474576;0;0;0.002033898305084746;0;0;0.002033898305084746;0;0;0;0;0.0030508474576271187;0.010847457627118645;0;0;0.004406779661016949;0;0;0.007796610169491526;0;0;0;0.0030508474576271187;0;0;0;0;0.0030508474576271187;0;0;0;0;0.0047457627118644066;0;0.00576271186440678;0.0030508474576271187;0;0;0;0;0;0.006440677966101695;0;0;0;0;0;0;0;0.006440677966101695;0;0.002711864406779661;0;0;0;0.001694915254237288;0.005084745762711864;0;0;0;0.001694915254237288;0.008813559322033898;0;0;0;0.006101694915254237;0.009491525423728813;0.009152542372881356;0;0;0;0.00711864406779661;0;0;0
Osnovna šola 8 talcev Logatec;0;0;0.0010399334442595673;0.0018718801996672214;0;0.0024958402662229617;0;0.0027038269550748754;0;0.0029118136439267887;0;0.0012479201331114808;0;0.0022878535773710484;0;0;0;0;0;0.006447587354409318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004575707154742097;0;0.0020798668885191347;0;0;0;0.0012479201331114808;0;0;0;0;0;0.0016638935108153079;0;0.0022878535773710484;0;0;0.0014559068219633944;0;0.003535773710482529;0;0;0;0.0022878535773710484;0;0;0.006863560732113145;0;0;0.0029118136439267887;0;0;0;0.005615640599001664;0.0024958402662229617;0;0;0.004367720465890183;0.0014559068219633944;0;0;0;0.004159733777038269;0;0;0;0;0;0.0033277870216306157;0.0018718801996672214;0;0;0.004991680532445923;0;0;0;0;0.00041597337770382697;0;0;0;0.0016638935108153079;0.003535773710482529;0;0;0;0;0.004991680532445923;0;0;0;0;0.0014559068219633944;0;0;0;0.004159733777038269;0;0.004575707154742097;0.0024958402662229617;0;0;0.003951747088186356;0;0;0.0010399334442595673
Osnovna šola Bojana Ilicha Maribor;0;0;0;0.004176334106728539;0.002320185614849188;0.002552204176334107;0;0;0;0;0;0.0037122969837587007;0;0;0;0;0;0;0;0.0018561484918793504;0;0;0;0.0027842227378190253;0;0;0.0062645011600928075;0;0.004640371229698376;0;0;0;0;0;0.004640371229698376;0;0;0;0.0062645011600928075;0;0.0027842227378190253;0;0;0;0.002552204176334107;0;0;0;0.0018561484918793504;0;0;0.0064965197215777265;0;0;0;0;0.00580046403712297;0.005104408352668214;0;0;0.00765661252900232;0;0;0.00394431554524362;0;0;0;0.005568445475638051;0.00394431554524362;0;0;0;0.00394431554524362;0.0030162412993039443;0;0;0;0.005104408352668214;0;0;0.0020881670533642693;0;0.004872389791183295;0.0020881670533642693;0.0060324825986078886;0;0.0020881670533642693;0;0.0016241299303944316;0;0;0.002320185614849188;0;0;0.0030162412993039443;0.005104408352668214;0.0062645011600928075;0.0030162412993039443;0;0;0;0.0062645011600928075;0;0;0;0.0034802784222737818;0.0027842227378190253;0;0;0;0.0016241299303944316;0.0030162412993039443;0.009512761020881671;0;0;0;0.00765661252900232;0;0;0.0034802784222737818
Osnovna šola Bistrica ;0;0;0;0.013199577613516367;0.0018479408658922914;0.0013199577613516368;0;0.003695881731784583;0;0;0;0.0005279831045406547;0;0.003695881731784583;0;0;0;0;0;0.0034318901795142554;0;0;0;0;0;0;0;0;0.0026399155227032735;0.0021119324181626186;0;0;0;0;0.005279831045406547;0;0;0;0.002903907074973601;0;0.002375923970432946;0;0;0;0;0.003695881731784583;0;0;0;0;0.0031678986272439284;0;0;0.007391763463569166;0;0;0;0.012407602956705385;0;0;0.005279831045406547;0;0;0.0018479408658922914;0.00501583949313622;0;0;0.004487856388595565;0.0015839493136219642;0;0;0.006599788806758183;0;0;0;0;0;0.004487856388595565;0;0;0;0;0.003695881731784583;0.007655755015839493;0.0018479408658922914;0;0.0026399155227032735;0;0;0;0;0.0013199577613516368;0;0;0;0;0.0013199577613516368;0;0;0;0.008183738120380148;0.009503695881731784;0;0;0;0;0.013199577613516367;0;0;0;0.0018479408658922914;0;0.007127771911298838;0;0;0;0.0021119324181626186;0;0;0.0026399155227032735
Osnovna šola Valentina Vodnika Ljubljana;0;0;0;0.0051627384960718295;0.003367003367003367;0.0015712682379349046;0;0.005611672278338945;0;0.00404040404040404;0;0.002244668911335578;0.0031425364758698093;0;0;0;0;0;0;0.007856341189674524;0;0;0.0008978675645342312;0;0;0;0;0;0.00202020202020202;0;0;0.00202020202020202;0;0;0.006509539842873177;0;0;0;0.00202020202020202;0;0.002244668911335578;0;0.0015712682379349046;0.0008978675645342312;0;0;0;0;0;0.001122334455667789;0;0.0015712682379349046;0;0;0;0;0;0.002244668911335578;0;0;0.0013468013468013469;0;0;0.001122334455667789;0.0015712682379349046;0;0;0.0051627384960718295;0;0;0;0.004264870931537598;0.0015712682379349046;0;0;0;0.0047138047138047135;0.0038159371492704824;0;0;0;0;0.0047138047138047135;0.0029180695847362513;0;0;0.0015712682379349046;0;0.0017957351290684624;0;0;0.001122334455667789;0;0;0;0;0.0013468013468013469;0;0.004264870931537598;0;0;0.006060606060606061;0;0;0;0.0008978675645342312;0.003591470258136925;0;0;0;0.0051627384960718295;0;0.011447811447811448;0.00202020202020202;0;0;0.0024691358024691358;0.003591470258136925;0.0024691358024691358;0.00202020202020202
Osnovna šola Mladika Ptuj;0;0;0.0031523642732049035;0.003852889667250438;0;0.004903677758318739;0;0;0;0;0;0.0035026269702276708;0;0;0.005954465849387041;0;0;0;0;0.009106830122591943;0;0;0;0;0;0;0.004903677758318739;0;0;0;0;0;0;0;0.008056042031523642;0;0;0;0;0;0.010858143607705779;0;0;0;0;0;0;0;0.003852889667250438;0;0;0.004553415061295972;0;0;0;0;0;0.007705779334500876;0;0;0.007355516637478109;0;0;0;0.005253940455341506;0;0;0.007705779334500876;0;0;0;0.005253940455341506;0.003852889667250438;0;0;0;0;0.011208406304728547;0;0.0031523642732049035;0.0028021015761821367;0;0.009457092819614711;0.004553415061295972;0;0;0.003852889667250438;0;0;0;0;0;0.005604203152364273;0;0.010858143607705779;0;0.006304728546409807;0;0;0;0.0070052539404553416;0;0.009106830122591943;0;0;0.00840630472854641;0.0024518388791593695;0;0;0;0.004553415061295972;0;0.00840630472854641;0;0;0;0;0;0;0.0028021015761821367
Osnovna šola Koper;0;0;0;0.00280849569949096;0;0.00105318588730911;0;0;0;0.00105318588730911;0;0.00175530981218185;0.00070212392487274;0.00280849569949096;0.00175530981218185;0;0;0;0.0022819027558364053;0.0024574337370545903;0;0;0.00175530981218185;0;0;0;0.0022819027558364053;0.0012287168685272951;0.00175530981218185;0;0;0;0;0;0.002984026680709145;0;0;0;0;0;0.00280849569949096;0;0.0026329647182727752;0.00105318588730911;0;0.008952080042127435;0.00210637177461822;0;0.003686150605581885;0;0;0.00140424784974548;0;0.000877654906090925;0;0;0;0.00140424784974548;0;0;0.00877654906090925;0.00140424784974548;0.0012287168685272951;0.0052659294365455505;0;0;0;0.011409513779182026;0.0022819027558364053;0.00105318588730911;0;0.0012287168685272951;0.00140424784974548;0;0;0;0;0.0054414604177637355;0.00210637177461822;0;0.0019308407934000352;0;0.004388274530454625;0.001579778830963665;0.00280849569949096;0.00105318588730911;0.00140424784974548;0;0.00175530981218185;0;0;0.00140424784974548;0;0;0.001579778830963665;0.0022819027558364053;0.00210637177461822;0;0.00140424784974548;0;0;0.00667017728629103;0;0;0;0.00105318588730911;0.00175530981218185;0.00105318588730911;0;0;0.001579778830963665;0;0.010531858873091101;0.00210637177461822;0.00105318588730911;0;0.0024574337370545903;0;0;0.00105318588730911
Osnovna šola Ivanjkovci;0;0;0;0;0;0;0.00858034321372855;0;0;0.00858034321372855;0;0.00858034321372855;0;0;0;0;0;0;0.0070202808112324495;0.0070202808112324495;0;0;0;0;0;0;0.0070202808112324495;0;0.0093603744149766;0;0;0;0;0;0.0078003120124804995;0.0109204368174727;0;0;0;0;0.0093603744149766;0;0;0.0070202808112324495;0;0;0;0;0.02106084243369735;0;0;0;0;0;0;0;0;0;0;0;0.0078003120124804995;0;0;0.0070202808112324495;0;0;0;0.0078003120124804995;0;0;0;0.01170046801872075;0.015600624024960999;0;0;0.00546021840873635;0;0.01170046801872075;0;0;0;0;0.01014040561622465;0;0;0;0;0;0;0;0;0;0;0;0.0124804992199688;0;0.0078003120124804995;0.00546021840873635;0;0;0;0.0046801872074883;0;0;0;0;0.0031201248049922;0;0;0;0.01014040561622465;0;0.0093603744149766;0.0093603744149766;0;0;0.0124804992199688;0;0;0
Osnovna šola I Murska Sobota;0;0;0;0.0026260504201680674;0;0.0013130252100840337;0;0.0034138655462184874;0;0;0;0;0.0021008403361344537;0;0;0;0;0;0.002888655462184874;0.006039915966386555;0;0;0;0;0;0;0.005252100840336135;0;0;0;0;0.0023634453781512603;0;0;0.004726890756302521;0;0;0;0;0;0.006039915966386555;0;0.003676470588235294;0.0023634453781512603;0.0023634453781512603;0.004201680672268907;0.0026260504201680674;0;0.0023634453781512603;0;0;0.0031512605042016808;0;0.0023634453781512603;0;0;0;0.0026260504201680674;0;0;0.0055147058823529415;0;0;0.003676470588235294;0;0;0;0.003676470588235294;0;0;0;0.0021008403361344537;0.002888655462184874;0;0;0.0023634453781512603;0;0.001838235294117647;0;0;0;0;0;0.0021008403361344537;0;0;0.008665966386554622;0;0;0;0;0;0;0;0.0034138655462184874;0;0.0026260504201680674;0;0;0;0.006039915966386555;0.0013130252100840337;0.004201680672268907;0;0;0.001838235294117647;0.004726890756302521;0;0;0;0.0055147058823529415;0;0.011029411764705883;0;0;0;0.004464285714285714;0;0;0
Osnovna šola Rovte;0;0;0;0.005829015544041451;0;0.011010362694300517;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013601036269430052;0;0;0;0;0;0;0.009067357512953367;0;0;0.0045336787564766836;0;0;0;0;0.018134715025906734;0;0;0;0;0;0.003238341968911917;0;0;0;0;0.01878238341968912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012953367875647668;0;0.014896373056994818;0.009067357512953367;0;0;0;0.014248704663212436;0;0;0;0;0;0;0;0;0;0.007124352331606218;0.0051813471502590676;0;0;0;0;0.011010362694300517;0;0;0.003238341968911917;0;0;0;0;0;0;0;0;0;0.0025906735751295338;0;0;0;0;0.003238341968911917;0;0;0;0;0.005829015544041451;0;0;0;0.0038860103626943004;0;0.020077720207253884;0;0;0;0.007772020725388601;0;0;0
Osnovna šola Poldeta Stražišarja Jesenice;0.03355704697986577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020134228187919462;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09395973154362416;0;0;0;0;0;0.040268456375838924;0;0;0.040268456375838924;0;0;0;0.03355704697986577;0;0;0;0;0;0;0;0;0;0.03355704697986577;0;0;0;0;0.020134228187919462;0.026845637583892617;0;0;0;0;0;0;0;0;0;0;0;0;0.026845637583892617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026845637583892617;0;0;0;0;0;0;0
Osnovna šola Krmelj;0.013618677042801557;0;0;0.007782101167315175;0.017509727626459144;0;0;0.006809338521400778;0;0;0;0;0;0;0;0;0;0.0048638132295719845;0;0.01556420233463035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01264591439688716;0;0;0;0;0;0.017509727626459144;0;0;0;0;0.013618677042801557;0;0;0;0;0;0.014591439688715954;0;0;0;0;0;0.027237354085603113;0;0;0.0048638132295719845;0;0.009727626459143969;0;0;0;0;0.017509727626459144;0.01264591439688716;0;0;0;0.009727626459143969;0;0;0;0;0.005836575875486381;0;0;0;0;0.011673151750972763;0.02237354085603113;0;0;0.0038910505836575876;0;0;0;0;0;0;0;0;0;0.007782101167315175;0;0;0;0.008754863813229572;0.009727626459143969;0.006809338521400778;0;0;0;0.007782101167315175;0;0;0;0.005836575875486381;0;0.024319066147859923;0;0;0;0.007782101167315175;0;0;0
Osnovna šola Ivana Kavèièa Izlake;0;0;0;0.004043126684636119;0;0.0047169811320754715;0;0;0;0;0;0;0;0;0.004380053908355795;0;0;0;0;0.004043126684636119;0;0;0;0;0.005390835579514825;0;0;0;0;0;0;0;0;0;0.009433962264150943;0;0;0;0.007075471698113208;0;0.005390835579514825;0;0;0;0;0.0023584905660377358;0;0;0.0016846361185983828;0;0;0.006738544474393531;0;0;0;0;0;0.004043126684636119;0;0;0.01078167115902965;0;0;0.004380053908355795;0.0020215633423180594;0;0;0.005053908355795148;0;0;0;0;0;0;0;0;0.0047169811320754715;0.0026954177897574125;0;0.006064690026954178;0.005390835579514825;0;0;0;0;0;0.0010107816711590297;0;0;0;0;0;0;0;0;0;0.005390835579514825;0;0.003032345013477089;0;0;0.013140161725067386;0;0;0;0;0.004043126684636119;0;0;0;0.0020215633423180594;0;0.014487870619946091;0.008423180592991913;0;0;0.012803234501347708;0;0;0
Osnovna šola Nazarje;0.004786771105308964;0;0;0.005221932114882507;0;0;0;0;0;0;0;0;0;0.005221932114882507;0;0;0;0;0;0.004351610095735422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005221932114882507;0;0;0;0;0;0.0039164490861618795;0;0;0.006092254134029591;0;0.0034812880765883376;0;0;0.0034812880765883376;0;0;0;0;0.004786771105308964;0;0;0;0.005221932114882507;0;0;0.015665796344647518;0;0;0.005221932114882507;0;0;0;0.004786771105308964;0;0;0;0.004786771105308964;0.0034812880765883376;0;0;0;0;0.009573542210617928;0;0;0;0;0.006092254134029591;0;0.0039164490861618795;0;0.006527415143603133;0;0;0;0;0;0.006092254134029591;0;0;0;0.006092254134029591;0;0;0;0;0.012619669277632724;0;0;0;0.006092254134029591;0.0039164490861618795;0.0026109660574412533;0;0;0.005657093124456049;0;0.020887728459530026;0;0;0;0.005657093124456049;0;0;0
Osnovna šola Dobravlje;0;0;0;0.005122674575357239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004583445672688056;0;0;0;0;0;0;0.00350498786734969;0;0;0;0.004313831221353465;0;0;0;0.009706120248045295;0;0;0;0;0;0.0029657589646805067;0;0;0;0;0;0.004583445672688056;0;0.0037746023186842814;0;0.00350498786734969;0.005122674575357239;0.004044216770018873;0;0;0;0;0.00350498786734969;0.0024265300620113237;0.0018873011593421407;0.009975734699379887;0;0;0.006201132380695605;0.0029657589646805067;0;0.004583445672688056;0.005122674575357239;0;0;0;0;0.0029657589646805067;0;0;0;0;0.0026961445133459154;0;0.0032353734160150984;0;0;0;0.004853060124022647;0;0;0;0;0;0;0;0;0;0;0.004044216770018873;0.0026961445133459154;0.0026961445133459154;0;0;0;0;0.008088433540037746;0;0.0018873011593421407;0;0;0.00862766244270693;0;0;0;0.0021569156106767324;0;0.015368023726071718;0;0;0;0.011323806956052845;0;0;0
Osnovna šola Podgorje pri Slovenj Gradcu Podružnica Razbor;0;0;0;0.03508771929824561;0.0043859649122807015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03070175438596491;0;0.021929824561403508;0;0.021929824561403508;0;0;0;0;0;0;0;0;0;0;0.03070175438596491;0;0;0;0;0;0.039473684210526314;0;0;0;0.017543859649122806;0.0043859649122807015;0;0;0;0;0;0;0;0;0;0;0;0.021929824561403508;0;0;0.043859649122807015;0;0;0.013157894736842105;0;0;0;0.03070175438596491;0;0;0;0;0;0;0;0;0;0.017543859649122806;0;0;0.03070175438596491;0;0;0;0;0;0.02631578947368421;0;0;0;0;0;0;0;0;0;0.017543859649122806;0.021929824561403508;0;0;0;0;0;0;0;0;0.021929824561403508;0;0;0;0.021929824561403508;0;0.03508771929824561;0;0;0;0.02631578947368421;0;0;0
Tretja osnovna šola Slovenj Gradec;0.03164556962025317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0379746835443038;0;0;0;0;0;0.05063291139240506;0;0;0;0;0;0;0.0379746835443038;0;0;0;0;0;0;0;0;0;0.05063291139240506;0;0;0;0;0.05063291139240506;0.0379746835443038;0;0;0;0;0;0;0;0;0;0;0;0;0.02531645569620253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Osnovna šola Stièna Podružnièna šola Zagradec;0;0;0;0.03669724770642202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07339449541284404;0;0;0;0;0;0;0;0;0;0.03669724770642202;0;0;0;0;0;0;0;0;0.039755351681957186;0;0.03058103975535168;0;0;0;0;0;0;0;0.027522935779816515;0;0;0;0;0;0;0;0;0;0;0;0.039755351681957186;0;0.06422018348623854;0.04281345565749235;0;0;0;0.07339449541284404;0.021406727828746176;0;0;0;0;0;0;0;0;0.04281345565749235;0;0;0;0;0.05198776758409786;0;0;0;0.009174311926605505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045871559633027525;0;0;0;0;0;0;0;0;0.021406727828746176;0;0.05504587155963303;0;0;0;0;0;0;0
