Regija,Sifra,Šola,'Okoljska vzgoja II /i/','Likovno snovanje 3 /i/','Izbrani šport /i/','Verstva in etika 2 /i/','Logika III /i/','Ansambelska igra /i/','Kemija v življenju /i/','Angleš?ina III /i/','Matemati?ne delavnice 8 /i/','Latinš?ina I /i/','Ruš?ina III /i/','Projekti iz fizike in tehnike /i/','Madžarš?ina II /i/','Filozofija za otroke: Jaz in drugi /i/','Obdelava gradiv: kovine /i/','Kitajš?ina I /i/','Verstva in etika 1 /i/','Nemš?ina I /i/','Projekti iz fizike in ekologije /i/','Zvezde in vesolje /i/','Tisk /i/','Hrvaš?ina II /i/','Urejanje besedil /i/','Robotika v tehniki /i/','Okoljska vzgoja I /i/','Logika II /i/','Hrvaš?ina I /i/','Klekljanje II /i/','Šolsko novinarstvo /i/','Sre?anja s kulturami in na?ini življenja /i/','Na?ini prehranjevanja /i/','Turisti?na vzgoja /i/','Kmetijska dela /i/','Filozofija za otroke: Eti?na raziskovanja /i/','Angleš?ina II /i/','Romska kultura /i/','Življenje upodobljeno v umetnosti /i/','Srbš?ina II /i/','Francoš?ina III /i/','Obdelava gradiv: umetne snovi /i/','Kemija v okolju /i/','Genetika /i/','Šport za zdravje /i/','Literarni klub /i/','Ruš?ina I /i/','Klaviatura in ra?unalnik I /i/','Raziskovanje doma?e okolice /i/','Glasbeni projekt /i/','Okoljska vzgoja III /i/','Sodobna priprava hrane /i/','Latinš?ina II /i/','Obdelava gradiv: les /i/','Ra?unalništvo (v OŠPP) /i/','Sonce Luna in Zemlja /i/','Latinš?ina III /i/','Ra?unalniška omrežja /i/','Vezenje: Angleško vezenje in rišelje vezenje (i)','Glasbena dela /i/','Filozofija za otroke: Kriti?no mišljenje /i/','Televizija /i/','Šahovsko kombiniranje /i/','Španš?ina III /i/','Nemš?ina III /i/','Sodobnosti z razsežnostmi dediš?ine /i/','Varstvo pred naravnimi in drugimi nesre?ami /i/','Državljanska kultura /i/','Italijanš?ina III /i/','?ebelarstvo /i/','Elektrotehnika /i/','Življenje ?loveka na zemlji /i/','Šahovske strategije /i/','Sodobno kmetijstvo /i/','Francoš?ina II /i/','Informacijsko opismenjevanje /i/','Vezenje: Osnovni vbodi in tehnike vezenja /i/','Odkrivajmo preteklost mojega kraja /i/','Hrvaš?ina III /i/','Matemati?ne delavnice 7 /i/','Kitajš?ina III /i/','Klekljanje I /i/','Organizmi v naravi in umetnem okolju /i/','Daljnogledi in planeti /i/','Raziskovanje organizmov v doma?i okolici /i/','Klaviatura in ra?unalnik II /i/','Nemš?ina II /i/','Kitajš?ina II /i/','Multimedia /i/','Rastline in ?lovek /i/','Italijanš?ina II /i/','Gledališki klub /i/','Starinski in družabni plesi /i/','Ljudski plesi /i/','Kaj nam govorijo umetnine /i/','Ples /i/','Radio /i/','Likovno snovanje 2 /i/','Risanje v geometriji in tehniki /i/','Vezenje: Slikarski marjeti?ni in gobelinski vbodi (i)','Elektronika z robotiko /i/','Oblika in slog /i/','Francoš?ina I /i/','Italijanš?ina I /i/','Šport za sprostitev /i/','Logika I /i/','Srbš?ina I /i/','Ruš?ina II /i/','Klekljanje III /i/','Verstva in etika 3 /i/','Madžarš?ina I /i/','Retorika /i/','Angleš?ina I /i/','Matemati?ne delavnice 9 /i/','Likovno snovanje 1 /i/','Španš?ina II /i/','Poskusi v kemiji /i/','Raziskovanje doma?ega kraja in varstvo njegovega okolja /i/'
Podravska,584,'Osnovna šola Rudolfa Maistra Šentilj ',0,14,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,17,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,9,0,0,30,0,0,0,0,11,0,0,0,5,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,7,0,9,6,0,0,0,0,10,20,0,0,10,0,0,10,31,0,0,0,0,0,0,0,0,0,19,0,8,0
Podravska,585,'Osnovna šola Sladki Vrh',0,0,25,0,0,8,0,0,0,0,0,0,0,0,8,0,0,31,0,14,8,0,21,0,0,0,0,0,18,0,19,12,0,0,0,0,0,0,0,14,0,0,16,0,0,0,0,26,0,17,0,13,0,12,0,7,0,9,0,9,0,4,30,0,10,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,0,23,0,0,8,10,0,0,14,13,9,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,9,13,7,25,0
Podravska,586,'Osnovna šola Jarenina',0,0,6,0,0,8,0,0,6,0,0,0,0,0,6,0,0,8,0,0,0,0,10,0,0,0,0,0,0,15,7,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,7,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,6,0,0,12,0
Podravska,587,'Osnovna šola Jakobski Dol',0,20,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,14,0,0,0,18,0,11,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,9,0,9,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,10,0,11,15
Podravska,588,'Osnovna šola Janka Glazerja Ruše',0,8,24,8,0,6,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,11,14,15,9,0,7,0,13,0,10,17,0,0,0,0,0,0,10,0,0,0,27,0,0,14,0,0,0,43,0,9,0,17,0,23,0,0,0,0,0,9,10,0,9,0,0,13,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,10,8,0,9,10,0,13,0,0,0,0,0,16,0,0,0,0,14,0,26,0,0,0,0,18,0,9,0,8,10,12,9,0
Podravska,590,'Osnovna šola Selnica ob Dravi',19,18,28,0,0,16,11,0,0,0,0,0,0,0,10,0,0,17,6,0,0,0,12,9,13,0,0,10,16,0,5,22,0,7,0,0,0,0,0,0,0,0,14,0,0,0,21,14,11,12,0,6,0,17,0,13,0,18,8,0,0,0,6,0,5,0,0,15,0,0,0,0,0,0,0,15,0,0,0,13,0,12,0,0,10,0,13,12,0,0,13,0,0,29,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0,0,0,9,0,7,0
Podravska,603,'Osnovna šola Tabor I Maribor',0,8,26,0,0,0,0,0,0,0,0,0,0,8,0,0,13,21,0,9,0,0,10,0,0,0,0,0,8,0,15,9,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,24,0,0,0,8,0,13,15,0,0,25,0,0,19,0,0,0,7,0,0,0,0,0,0,18,14,0,0,0,0,0,13,8,17,0,20,0,13,0,7,6,0,0,0,19,0,8,0,0,0,0,0,6,20,0,0,0,0,0,0,6,0,0,6,0,9,15
Podravska,604,'Osnovna šola Leona Štuklja Maribor',0,10,8,0,0,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,15,0,8,8,0,0,0,0,7,0,13,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,8,0,10,0,17,0,7,0,0,0,11,0,0,5,0,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,9,0,18,12,0,15,0,17,0,29,0,15,0,0,0,0,18,0,6,0,0,0,0,0,0,9,0,0,10,5,14,0
Podravska,761,'Osnovna šola Ljudski vrt Ptuj Podružnica Grajena',0,13,21,0,0,0,0,14,0,0,0,0,0,0,4,0,0,15,0,0,0,0,22,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,24,0,0,25
Podravska,765,'Osnovna šola Cirkulane - Zavr? Podružnica Zavr?',0,7,16,0,0,6,0,9,6,0,0,0,0,0,11,0,0,11,0,0,0,0,4,0,0,0,0,0,15,7,0,3,0,0,12,0,0,0,0,0,0,0,7,2,0,0,3,2,0,20,0,3,0,2,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,11,0,5,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,0,6,0,0,0
Podravska,815,'Osnovna šola Pohorskega bataljona Oplotnica Podružni?na šola Kebelj',0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,4,0,0,0,14,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0
Podravska,817,'Osnovna šola Antona Ingoli?a Spodnja Polskava Podružni?na šola Pragersko',0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13,0,5,0,0,0,6,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,5,0,0,14,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,13,0
Podravska,968,'Osnovna šola Videm Podružni?na šola Leskovec',0,8,15,0,0,10,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,6,0,0,6,0,0,0,0,6,8,0,26,0,0,0,9,5,0,0,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,6,0,0,6,0,0,0,21,0,0,0,0,0,0,0,4,10,6,0,7,0
Podravska,1203,'Osnovna šola Lovrenc na Pohorju',0,0,22,0,0,13,0,0,6,0,0,0,0,0,0,0,0,9,0,7,25,0,13,0,0,8,0,0,0,28,0,14,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,18,0,12,0,17,0,5,0,11,0,0,0,15,17,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,10,0,0,23,0,0,0,0,11,11,0,0,0,0,10,0,15,12,0,0,0,0,0,13,0,0,9,0,9,0
Podravska,1233,'Osnovna šola Ivanjkovci',0,9,14,0,0,0,0,6,7,0,0,0,0,0,0,0,0,14,0,16,11,0,8,0,0,0,0,0,5,0,9,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,11,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,12,16,0,0,13,0,0,10,0,8,0,0,0,0,0,7,0,0,0,0,11,0,12,9,0,0,0,0,0,0,0,0,7,0,8,0
Podravska,1260,'Osnovna šola Žetale',0,0,14,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0,0,0,10,0,0,6,0,0,10,0,0,0,0,0,0,0,11,0,0,0,0,13,0,13,0,10,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,8,9,0,14,0,10,12
Podravska,3533,'Osnovna šola Pohorskega odreda Slov. Bistrica Podružnica Zgornja Ložnica',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pomurska,169,'Osnovna šola Sveti Jurij ob Š?avnici',0,17,20,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,15,0,0,0,13,0,0,0,0,0,6,0,20,0,0,0,0,0,0,11,0,5,0,0,0,15,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,9,16,0,7,0,0,0,0,0,16,4,0,0,0,0,0,12,0,0,0,0,0,0,0,9,0,18,0,19,0
Pomurska,170,'Osnovna šola dr. Antona Trstenjaka Negova',0,13,7,0,0,0,0,15,0,0,0,0,0,0,9,0,0,9,0,0,0,0,16,8,0,0,0,0,8,0,8,10,13,0,14,0,0,0,0,10,0,0,18,11,0,0,0,0,0,8,0,11,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,12,0,0,14,0,0,0,9,0,13,0,0,6,0,0,0,11,0,0,0,0,0,0,0,18,0,14,0,11,5
Pomurska,171,'Osnovna šola Gornja Radgona',0,58,50,0,10,12,0,13,14,0,0,0,0,0,21,0,0,30,0,0,0,0,21,0,0,10,0,0,12,0,22,0,0,0,14,0,0,0,0,0,0,0,41,0,0,0,0,14,0,25,0,12,0,12,0,21,0,0,0,0,0,0,29,0,0,0,0,0,24,11,0,0,0,0,0,0,0,14,0,0,14,15,0,0,29,0,12,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,57,12,0,0,0,0,0,10,24,16,14,0,22,0
Pomurska,174,'Osnovna šola Kapela',0,15,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,28,6,0,0,13,0,0,0,0,8,0,0,10,0,0,0,0,0,0,12,0,28,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,13,0,5,0
Pomurska,175,'Osnovna šola Kajetana Kovi?a Radenci',0,4,6,12,0,0,11,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,16,0,0,0,0,4,0,12,0,0,0,16,0,0,0,0,9,0,0,21,0,0,0,0,0,0,11,0,15,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,15,0,6,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,13,0,0,0,0,8,0,5,15,0,17,0,4,0
Pomurska,177,'Osnovna šola in vrtec Apa?e',0,6,16,0,0,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,11,0,0,16,0,0,0,11,2,0,0,0,9,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,15,0,0,0,0,0,0,0,7,0,0,0,0,0,5,14,0,0,0,0,0,0,0,18,0,5,0,18,15
Pomurska,252,'Osnovna šola Miška Kranjca Velika Polana',0,10,22,0,0,9,0,0,0,0,0,0,0,0,8,0,0,24,0,0,0,0,17,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,27,0,6,0,0,0,15,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,28,0,26,13,0,12,0,7,0,14,12,0,0,0,18,0,0,0,17,0,0,0,0,9,0,0,0,0,6,0,8,0
Pomurska,253,'Dvojezi?na osnovna šola I Lendava',0,9,31,0,0,0,0,14,0,0,0,6,0,0,0,0,0,29,0,17,10,0,29,8,11,0,0,0,10,0,20,33,0,0,11,0,0,0,0,5,17,10,21,2,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,38,0,9,0,0,4,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,22,0,16,21,0,17,0,0,0,21,0,20,0,0,0,0,0,0,62,0,0,0,0,0,0,10,6,0,12,0,15,19
Pomurska,256,'Osnovna šola Kobilje',0,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,3,0,1,0
Pomurska,257,'Dvojezi?na osnovna šola Dobrovnik',0,8,9,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,6,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,9,0,0,0
Pomurska,258,'Dvojezi?na osnovna šola Genterovci',0,6,7,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,3,0,0,9,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,8,0,0,0
Pomurska,259,'Osnovna šola Turniš?e',0,12,19,0,0,0,14,13,0,0,0,0,0,0,0,0,0,14,0,12,0,0,15,0,0,0,0,0,22,0,0,0,0,0,14,0,0,0,0,6,6,0,15,14,0,0,0,0,0,7,0,12,0,9,0,11,0,0,0,24,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,25,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,0,0,3,14,0
Pomurska,260,'Osnovna šola Franceta Prešerna ?renšovci',0,20,28,0,0,0,0,6,0,7,0,0,0,0,4,0,0,15,0,0,7,7,3,0,0,0,9,0,7,0,7,0,0,0,11,0,0,0,0,0,0,0,19,4,0,0,8,0,0,10,0,14,0,0,0,7,0,0,0,0,0,0,7,0,11,0,0,0,7,10,0,0,0,0,0,7,0,3,0,0,0,0,0,0,10,0,8,0,0,26,9,0,0,12,0,11,0,0,0,0,0,0,29,0,0,0,0,0,0,8,14,0,7,0,18,7
Pomurska,261,'Osnovna šola Odranci',0,0,19,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,35,12,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,16,0,12,0,12,0,19,0,4,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,0,9,0,0,0,12,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,0,20,0,7,0
Pomurska,327,'Osnovna šola Janeza Kuharja Razkrižje',0,4,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,15,0,0,10,0,0,0,0,0,6,0,10,5,0,0,13,0,0,0,0,0,0,0,12,10,0,0,5,9,0,17,0,0,0,11,0,8,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,18,0,10,0,6,2,0,8,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,11,0,8,10
Pomurska,328,'Osnovna šola Stro?ja vas',0,7,11,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,6,0,0,5,0,8,6,0,0,0,0,7,0,0,27,0,0,0,0,0,0,8,0,10,0,9,0,15,0,0,6,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,11,6,0,11,12,0,0,12,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,7,0,13,0
Pomurska,329,'Osnovna šola Janka Ribi?a Cezanjevci',0,20,29,0,0,0,0,10,19,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,37,6,0,0,0,0,0,0,13,0,9,0,8,0
Pomurska,330,'Osnovna šola Ivana Cankarja Ljutomer',0,9,20,27,0,0,0,11,9,0,0,5,0,0,0,0,19,24,0,20,0,0,11,10,0,0,0,0,0,0,13,5,0,0,11,0,0,0,0,8,0,0,26,0,0,0,15,0,0,37,0,10,0,20,0,15,0,0,0,0,0,0,35,0,6,8,0,0,22,13,0,0,0,0,9,0,0,10,0,0,0,5,0,0,23,0,6,0,0,7,0,6,0,0,0,10,0,7,0,0,0,0,25,0,0,0,0,41,0,3,27,19,6,0,9,8
Pomurska,332,'Osnovna šola Križevci',15,0,15,0,0,0,0,37,0,0,0,0,0,0,0,0,0,38,0,0,0,0,17,0,12,0,0,0,9,0,7,0,0,0,40,0,0,0,0,15,0,0,22,0,0,0,0,0,0,20,0,15,0,0,0,24,0,0,0,15,0,0,24,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,37,0,26,0,0,14,0,0,0,15,8,0,0,0,0,0,0,0,28,15,0,0,0,0,0,4,30,0,0,0,14,15
Pomurska,333,'Osnovna šola Mala Nedelja',0,0,9,4,0,11,0,14,0,0,0,0,0,0,16,0,6,0,0,17,0,0,14,0,0,0,6,0,0,17,11,7,5,0,16,0,0,0,0,6,0,0,41,0,0,0,0,8,0,13,0,6,0,5,0,8,5,0,12,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,14,0,0,16,9,0,0,9,0,0,0,0,25,0,0,0,0,0,0,0,14,0,0,0,14,0
Pomurska,343,'Osnovna šola Bakovci',0,0,15,12,0,0,0,16,0,0,0,0,0,0,9,0,13,16,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,13,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,11,0,0,0,27,0,0,10,0,11,0,12,16
Pomurska,345,'Osnovna šola Puconci',21,21,26,0,0,10,0,40,0,0,0,0,0,0,9,0,0,29,0,16,0,0,16,0,16,0,0,0,0,27,19,12,0,0,0,0,0,0,0,14,0,0,20,0,0,0,0,0,17,37,0,15,0,14,0,10,0,4,0,0,0,0,29,0,13,0,0,9,16,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,29,0,15,7,0,0,0,0,0,22,0,21,0,0,0,0,0,0,29,6,0,0,0,10,0,4,0,0,12,0,18,0
Pomurska,346,'Osnovna šola Gornji Petrovci',0,0,8,0,0,6,0,14,0,0,0,0,0,0,11,0,0,12,0,0,16,0,13,0,0,0,0,0,0,0,11,5,0,0,11,0,0,0,0,7,0,0,10,0,0,0,0,0,0,7,0,7,0,5,0,4,0,0,7,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,0,0,0,0,0
Pomurska,347,'Osnovna šola Šalovci',0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,6,0,7,10,0,8,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,0,0,12,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,4,0,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,12,0,0,0,0,8
Pomurska,348,'Dvojezi?na osnovna šola Prosenjakovci',0,0,12,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,7,0,0,9,0,4,0,0,0,3,0,5,9,7,0,5,0,0,0,0,8,0,0,17,0,0,0,8,0,0,7,0,6,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,5,0,0,0,11,4
Pomurska,349,'Osnovna šola Fokovci',0,0,18,0,0,0,12,10,7,0,0,0,0,0,0,0,12,6,0,7,0,0,9,0,0,0,0,0,0,0,7,9,0,0,12,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,9,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,15,7,0,16,0,12,10,0,6,0,0,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,8,0
Pomurska,350,'Osnovna šola Bogojina',0,9,11,0,0,14,0,24,9,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,13,7,0,0,19,0,0,0,0,0,0,0,12,8,0,0,0,0,0,14,0,10,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,9,0,11,15,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,23,0,10,0,0,0
Pomurska,351,'Osnovna šola Beltinci',0,40,52,0,0,0,7,15,0,0,0,0,0,0,16,0,0,25,11,21,33,0,27,17,0,0,0,0,29,0,22,14,7,0,19,0,0,0,0,24,0,0,41,0,0,7,11,18,0,28,0,13,0,20,0,25,0,9,14,26,0,6,30,0,33,0,0,0,12,23,0,0,0,0,5,0,0,8,0,0,13,30,0,0,39,0,23,7,0,26,25,0,0,27,45,27,0,8,0,0,0,0,32,0,0,0,0,9,0,7,25,0,15,6,19,17
Pomurska,352,'Osnovna šola Tišina',0,9,14,0,0,0,4,29,6,0,0,0,0,0,7,0,0,18,0,3,0,0,11,0,8,0,9,0,8,0,0,3,0,0,30,0,0,0,0,9,0,0,21,4,0,0,0,0,0,13,0,10,0,11,0,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,18,0,11,6,0,7,0,0,0,5,4,22,0,0,0,0,0,0,9,0,0,0,0,0,0,8,34,6,10,0,6,0
Pomurska,353,'Osnovna šola Cankova',0,9,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,8,0,6,0,0,0,0,0,0,0,6,7,0,0,16,0,0,0,0,5,0,0,8,0,0,0,9,0,0,6,0,10,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,13,0,0,0,11,8,0,0,5,0,0,6,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,11,0,0,0
